 Branch,Department,  Year ,  Sales Amount_2019,Year,  Sales Amount_2020,,,,,,,,,,,,,
Gulshan,Transport,2019,154330,2020,136937,,,,,,,,,,,,,
Gulshan,Transport,2019,325908,2020,655181,,,,,,,,,,,,,
Gulshan,Transport,2019,290323,2020,1076764,,,,,,,,,,,,,
Gulshan,Transport,2019,207554,2020,208554,,,,,,,,,,,,,
Gulshan,Transport,2019,244302,2020,474192,,,,,,,,,,,,,
Gulshan,Transport,2019,341769,2020,550151,,,,,,,,,,,,,
Gulshan,Transport,2019,389222,2020,846925,,,,,,,,,,,,,
Gulshan,Transport,2019,431517,2020,531051,,,,,,,,,,,,,
Gulshan,Transport,2019,376837,2020,233312,,,,,,,,,,,,,
Gulshan,Transport,2019,389092,2020,481544,,,,,,,,,,,,,
Gulshan,Transport,2019,423538,2020,920381,,,,,,,,,,,,,
Gulshan,Transport,2019,174594,2020,548793,,,,,,,,,,,,,
Gulshan,Transport,2019,258696,2020,827156,,,,,,,,,,,,,
Gulshan,Transport,2019,331172,2020,280216,,,,,,,,,,,,,
Gulshan,Transport,2019,405260,2020,918685,,,,,,,,,,,,,
Gulshan,Transport,2019,269457,2020,1011859,,,,,,,,,,,,,
Gulshan,Transport,2019,343191,2020,598206,,,,,,,,,,,,,
Gulshan,Transport,2019,200116,2020,685259,,,,,,,,,,,,,
Gulshan,Transport,2019,212780,2020,467733,,,,,,,,,,,,,
Gulshan,Transport,2019,216026,2020,320773,,,,,,,,,,,,,
Gulshan,Transport,2019,369958,2020,432240,,,,,,,,,,,,,
Gulshan,Transport,2019,151005,2020,511619,,,,,,,,,,,,,
Gulshan,Transport,2019,126572,2020,521082,,,,,,,,,,,,,
Gulshan,Transport,2019,143997,2020,511651,,,,,,,,,,,,,
Gulshan,Transport,2019,175397,2020,413452,,,,,,,,,,,,,
Gulshan,Transport,2019,439148,2020,320986,,,,,,,,,,,,,
Gulshan,Transport,2019,164906,2020,689028,,,,,,,,,,,,,
Gulshan,Transport,2019,449826,2020,451043,,,,,,,,,,,,,
Gulshan,Transport,2019,290133,2020,268324,,,,,,,,,,,,,
Gulshan,Transport,2019,442633,2020,564479,,,,,,,,,,,,,
Gulshan,Transport,2019,334306,2020,960017,,,,,,,,,,,,,
Gulshan,Transport,2019,225803,2020,606177,,,,,,,,,,,,,
Gulshan,Transport,2019,258537,2020,774170,,,,,,,,,,,,,
Gulshan,Transport,2019,193892,2020,505564,,,,,,,,,,,,,
Gulshan,Transport,2019,319429,2020,501937,,,,,,,,,,,,,
Gulshan,Transport,2019,388926,2020,748194,,,,,,,,,,,,,
Gulshan,Transport,2019,318104,2020,907735,,,,,,,,,,,,,
Gulshan,Transport,2019,396096,2020,262758,,,,,,,,,,,,,
Gulshan,Transport,2019,131964,2020,743435,,,,,,,,,,,,,
Gulshan,Transport,2019,138740,2020,441349,,,,,,,,,,,,,
Gulshan,Transport,2019,303658,2020,1144969,,,,,,,,,,,,,
Gulshan,Transport,2019,332418,2020,1033860,,,,,,,,,,,,,
Gulshan,Transport,2019,437505,2020,1028750,,,,,,,,,,,,,
Gulshan,Transport,2019,116104,2020,800976,,,,,,,,,,,,,
Gulshan,Transport,2019,188127,2020,790308,,,,,,,,,,,,,
Gulshan,Transport,2019,391913,2020,554228,,,,,,,,,,,,,
Gulshan,Transport,2019,399586,2020,1040921,,,,,,,,,,,,,
Gulshan,Transport,2019,429163,2020,265539,,,,,,,,,,,,,
Gulshan,Transport,2019,265058,2020,848256,,,,,,,,,,,,,
Gulshan,Transport,2019,322731,2020,705088,,,,,,,,,,,,,
Jashore,Transport,2019,434832,2020,591359,,,,,,,,,,,,,
Jashore,Transport,2019,221864,2020,953320,,,,,,,,,,,,,
Jashore,Transport,2019,354980,2020,723178,,,,,,,,,,,,,
Jashore,Transport,2019,166777,2020,294610,,,,,,,,,,,,,
Jashore,Transport,2019,344404,2020,517773,,,,,,,,,,,,,
Jashore,Transport,2019,327894,2020,1019228,,,,,,,,,,,,,
Jashore,Transport,2019,361356,2020,399676,,,,,,,,,,,,,
Jashore,Transport,2019,374759,2020,1091169,,,,,,,,,,,,,
Jashore,Transport,2019,148508,2020,1042006,,,,,,,,,,,,,
Jashore,Transport,2019,437552,2020,205575,,,,,,,,,,,,,
Jashore,Transport,2019,376239,2020,441210,,,,,,,,,,,,,
Jashore,Transport,2019,135547,2020,506225,,,,,,,,,,,,,
Jashore,Transport,2019,133230,2020,308297,,,,,,,,,,,,,
Jashore,Transport,2019,379329,2020,501282,,,,,,,,,,,,,
Jashore,Transport,2019,121063,2020,706804,,,,,,,,,,,,,
Jashore,Transport,2019,232950,2020,788960,,,,,,,,,,,,,
Jashore,Transport,2019,324690,2020,299274,,,,,,,,,,,,,
Jashore,Transport,2019,393854,2020,218065,,,,,,,,,,,,,
Jashore,Transport,2019,115157,2020,587445,,,,,,,,,,,,,
Jashore,Transport,2019,449053,2020,224462,,,,,,,,,,,,,
Jashore,Transport,2019,128454,2020,271340,,,,,,,,,,,,,
Jashore,Transport,2019,225572,2020,1023994,,,,,,,,,,,,,
Jashore,Transport,2019,404739,2020,930871,,,,,,,,,,,,,
Jashore,Transport,2019,330810,2020,473406,,,,,,,,,,,,,
Jashore,Transport,2019,146216,2020,1141409,,,,,,,,,,,,,
Jashore,Transport,2019,291492,2020,404883,,,,,,,,,,,,,
Jashore,Transport,2019,285123,2020,320084,,,,,,,,,,,,,
Jashore,Transport,2019,255210,2020,1060844,,,,,,,,,,,,,
Jashore,Transport,2019,339600,2020,1049222,,,,,,,,,,,,,
Jashore,Transport,2019,143875,2020,363723,,,,,,,,,,,,,
Jashore,Transport,2019,259907,2020,929729,,,,,,,,,,,,,
Jashore,Transport,2019,446392,2020,811485,,,,,,,,,,,,,
Jashore,Transport,2019,140664,2020,778922,,,,,,,,,,,,,
Jashore,Transport,2019,337354,2020,998185,,,,,,,,,,,,,
Jashore,Transport,2019,298171,2020,415024,,,,,,,,,,,,,
Jashore,Transport,2019,317541,2020,313991,,,,,,,,,,,,,
Jashore,Transport,2019,256594,2020,185721,,,,,,,,,,,,,
Jashore,Transport,2019,251969,2020,513651,,,,,,,,,,,,,
Jashore,Transport,2019,287894,2020,825677,,,,,,,,,,,,,
Jashore,Transport,2019,409678,2020,433851,,,,,,,,,,,,,
Jashore,Transport,2019,438934,2020,431482,,,,,,,,,,,,,
Jashore,Transport,2019,246147,2020,1100895,,,,,,,,,,,,,
Jashore,Transport,2019,303301,2020,241878,,,,,,,,,,,,,
Jashore,Transport,2019,349501,2020,570577,,,,,,,,,,,,,
Jashore,Transport,2019,221686,2020,163904,,,,,,,,,,,,,
Jashore,Transport,2019,306309,2020,518865,,,,,,,,,,,,,
Jashore,Transport,2019,364666,2020,307703,,,,,,,,,,,,,
Jashore,Transport,2019,349698,2020,501195,,,,,,,,,,,,,
Jashore,Transport,2019,170808,2020,827614,,,,,,,,,,,,,
Jashore,Transport,2019,225938,2020,423738,,,,,,,,,,,,,
Jashore,Transport,2019,244330,2020,1023095,,,,,,,,,,,,,
Jashore,Transport,2019,355703,2020,977873,,,,,,,,,,,,,
Jashore,Transport,2019,390620,2020,715328,,,,,,,,,,,,,
Jashore,Transport,2019,231691,2020,118892,,,,,,,,,,,,,
Jashore,Transport,2019,190506,2020,151978,,,,,,,,,,,,,
Jashore,Transport,2019,290736,2020,448586,,,,,,,,,,,,,
Jashore,Transport,2019,294320,2020,941912,,,,,,,,,,,,,
Jashore,Transport,2019,283040,2020,1091610,,,,,,,,,,,,,
Jashore,Transport,2019,340314,2020,313802,,,,,,,,,,,,,
Jashore,Transport,2019,368730,2020,224267,,,,,,,,,,,,,
Jashore,Transport,2019,384645,2020,462300,,,,,,,,,,,,,
Khulna,Transport,2019,429165,2020,504537,,,,,,,,,,,,,
Khulna,Transport,2019,135263,2020,1087584,,,,,,,,,,,,,
Khulna,Transport,2019,344382,2020,947926,,,,,,,,,,,,,
Khulna,Transport,2019,409200,2020,1129359,,,,,,,,,,,,,
Khulna,Transport,2019,188748,2020,214596,,,,,,,,,,,,,
Khulna,Transport,2019,197950,2020,645686,,,,,,,,,,,,,
Khulna,Transport,2019,305297,2020,1122190,,,,,,,,,,,,,
Khulna,Transport,2019,231605,2020,1012773,,,,,,,,,,,,,
Khulna,Transport,2019,118594,2020,421825,,,,,,,,,,,,,
Khulna,Transport,2019,166826,2020,473624,,,,,,,,,,,,,
Khulna,Transport,2019,346417,2020,853680,,,,,,,,,,,,,
Khulna,Transport,2019,376373,2020,230026,,,,,,,,,,,,,
Khulna,Transport,2019,455156,2020,139260,,,,,,,,,,,,,
Khulna,Transport,2019,304704,2020,749054,,,,,,,,,,,,,
Khulna,Transport,2019,327375,2020,327223,,,,,,,,,,,,,
Khulna,Transport,2019,285823,2020,1028036,,,,,,,,,,,,,
Khulna,Transport,2019,241996,2020,485911,,,,,,,,,,,,,
Khulna,Transport,2019,175514,2020,343170,,,,,,,,,,,,,
Khulna,Transport,2019,446608,2020,273983,,,,,,,,,,,,,
Khulna,Transport,2019,126938,2020,230481,,,,,,,,,,,,,
Khulna,Transport,2019,293870,2020,1087621,,,,,,,,,,,,,
Khulna,Transport,2019,202109,2020,129022,,,,,,,,,,,,,
Khulna,Transport,2019,251546,2020,1068881,,,,,,,,,,,,,
Khulna,Transport,2019,175832,2020,542847,,,,,,,,,,,,,
Khulna,Transport,2019,392033,2020,154624,,,,,,,,,,,,,
Khulna,Transport,2019,345125,2020,884462,,,,,,,,,,,,,
Khulna,Transport,2019,442982,2020,780588,,,,,,,,,,,,,
Khulna,Transport,2019,211645,2020,581477,,,,,,,,,,,,,
Khulna,Transport,2019,233206,2020,823408,,,,,,,,,,,,,
Khulna,Transport,2019,329601,2020,1062655,,,,,,,,,,,,,
Khulna,Transport,2019,323725,2020,868771,,,,,,,,,,,,,
Khulna,Transport,2019,130867,2020,727387,,,,,,,,,,,,,
Khulna,Transport,2019,361344,2020,554071,,,,,,,,,,,,,
Khulna,Transport,2019,411820,2020,1029670,,,,,,,,,,,,,
Khulna,Transport,2019,255121,2020,627683,,,,,,,,,,,,,
Khulna,Transport,2019,345449,2020,258163,,,,,,,,,,,,,
Khulna,Transport,2019,146619,2020,220705,,,,,,,,,,,,,
Khulna,Transport,2019,286134,2020,696387,,,,,,,,,,,,,
Khulna,Transport,2019,291471,2020,634424,,,,,,,,,,,,,
Khulna,Transport,2019,286831,2020,1014279,,,,,,,,,,,,,
Khulna,Transport,2019,412820,2020,808599,,,,,,,,,,,,,
Khulna,Transport,2019,423282,2020,709672,,,,,,,,,,,,,
Khulna,Transport,2019,356084,2020,788359,,,,,,,,,,,,,
Khulna,Transport,2019,376298,2020,867317,,,,,,,,,,,,,
Khulna,Transport,2019,235547,2020,1014009,,,,,,,,,,,,,
Khulna,Transport,2019,256237,2020,247626,,,,,,,,,,,,,
Khulna,Transport,2019,350199,2020,243665,,,,,,,,,,,,,
Khulna,Transport,2019,175250,2020,243690,,,,,,,,,,,,,
Khulna,Transport,2019,431657,2020,952248,,,,,,,,,,,,,
Khulna,Transport,2019,161947,2020,616747,,,,,,,,,,,,,
Khulna,Transport,2019,138590,2020,1079441,,,,,,,,,,,,,
Khulna,Transport,2019,323165,2020,290274,,,,,,,,,,,,,
Khulna,Transport,2019,124254,2020,1075941,,,,,,,,,,,,,
Khulna,Transport,2019,219557,2020,893551,,,,,,,,,,,,,
Khulna,Transport,2019,280829,2020,1121662,,,,,,,,,,,,,
Khulna,Transport,2019,183225,2020,245725,,,,,,,,,,,,,
Khulna,Transport,2019,411908,2020,434940,,,,,,,,,,,,,
Motijheel,Transport,2019,217464,2020,427568,,,,,,,,,,,,,
Motijheel,Transport,2019,436123,2020,160763,,,,,,,,,,,,,
Motijheel,Transport,2019,160831,2020,862951,,,,,,,,,,,,,
Motijheel,Transport,2019,313723,2020,267649,,,,,,,,,,,,,
Motijheel,Transport,2019,300814,2020,943213,,,,,,,,,,,,,
Motijheel,Transport,2019,174191,2020,1000630,,,,,,,,,,,,,
Motijheel,Transport,2019,251329,2020,883110,,,,,,,,,,,,,
Motijheel,Transport,2019,129156,2020,363459,,,,,,,,,,,,,
Motijheel,Transport,2019,131660,2020,660537,,,,,,,,,,,,,
Motijheel,Transport,2019,216239,2020,688352,,,,,,,,,,,,,
Motijheel,Transport,2019,187467,2020,626728,,,,,,,,,,,,,
Motijheel,Transport,2019,275115,2020,580276,,,,,,,,,,,,,
Motijheel,Transport,2019,320176,2020,1023668,,,,,,,,,,,,,
Motijheel,Transport,2019,204981,2020,968039,,,,,,,,,,,,,
Motijheel,Transport,2019,116334,2020,359845,,,,,,,,,,,,,
Motijheel,Transport,2019,309165,2020,650196,,,,,,,,,,,,,
Motijheel,Transport,2019,296563,2020,772099,,,,,,,,,,,,,
Motijheel,Transport,2019,218999,2020,1080797,,,,,,,,,,,,,
Motijheel,Transport,2019,266026,2020,569250,,,,,,,,,,,,,
Motijheel,Transport,2019,256838,2020,857855,,,,,,,,,,,,,
Motijheel,Transport,2019,257362,2020,754911,,,,,,,,,,,,,
Motijheel,Transport,2019,262467,2020,477077,,,,,,,,,,,,,
Motijheel,Transport,2019,392644,2020,494484,,,,,,,,,,,,,
Motijheel,Transport,2019,156332,2020,359408,,,,,,,,,,,,,
Motijheel,Transport,2019,360738,2020,989080,,,,,,,,,,,,,
Motijheel,Transport,2019,438344,2020,609013,,,,,,,,,,,,,
Motijheel,Transport,2019,312540,2020,1067655,,,,,,,,,,,,,
Motijheel,Transport,2019,396833,2020,326723,,,,,,,,,,,,,
Motijheel,Transport,2019,337816,2020,174709,,,,,,,,,,,,,
Motijheel,Transport,2019,263331,2020,846079,,,,,,,,,,,,,
Motijheel,Transport,2019,217136,2020,1033614,,,,,,,,,,,,,
Motijheel,Transport,2019,427091,2020,632940,,,,,,,,,,,,,
Motijheel,Transport,2019,200827,2020,946362,,,,,,,,,,,,,
Motijheel,Transport,2019,185934,2020,859953,,,,,,,,,,,,,
Motijheel,Transport,2019,448128,2020,200435,,,,,,,,,,,,,
Motijheel,Transport,2019,399127,2020,962732,,,,,,,,,,,,,
Motijheel,Transport,2019,265927,2020,179597,,,,,,,,,,,,,
Motijheel,Transport,2019,130483,2020,420381,,,,,,,,,,,,,
Motijheel,Transport,2019,338638,2020,499384,,,,,,,,,,,,,
Motijheel,Transport,2019,347310,2020,326543,,,,,,,,,,,,,
Motijheel,Transport,2019,364201,2020,408555,,,,,,,,,,,,,
Motijheel,Transport,2019,172941,2020,622134,,,,,,,,,,,,,
Motijheel,Transport,2019,129220,2020,592462,,,,,,,,,,,,,
Motijheel,Transport,2019,310561,2020,809611,,,,,,,,,,,,,
Motijheel,Transport,2019,346557,2020,318341,,,,,,,,,,,,,
Motijheel,Transport,2019,289428,2020,794735,,,,,,,,,,,,,
Motijheel,Transport,2019,209455,2020,783777,,,,,,,,,,,,,
Motijheel,Transport,2019,407468,2020,393447,,,,,,,,,,,,,
Motijheel,Transport,2019,168960,2020,1014354,,,,,,,,,,,,,
Motijheel,Transport,2019,349102,2020,1129741,,,,,,,,,,,,,
Motijheel,Transport,2019,303849,2020,911646,,,,,,,,,,,,,
Motijheel,Transport,2019,143074,2020,925087,,,,,,,,,,,,,
Motijheel,Transport,2019,319112,2020,793516,,,,,,,,,,,,,
Motijheel,Transport,2019,186399,2020,222857,,,,,,,,,,,,,
Motijheel,Transport,2019,246539,2020,726178,,,,,,,,,,,,,
Motijheel,Transport,2019,358568,2020,639768,,,,,,,,,,,,,
Motijheel,Transport,2019,274138,2020,870625,,,,,,,,,,,,,
Motijheel,Transport,2019,182961,2020,894030,,,,,,,,,,,,,
Motijheel,Transport,2019,437167,2020,1015521,,,,,,,,,,,,,
Motijheel,Transport,2019,195235,2020,758978,,,,,,,,,,,,,
Motijheel,Transport,2019,341365,2020,1061983,,,,,,,,,,,,,
Mymensingh,Transport,2019,237522,2020,299187,,,,,,,,,,,,,
Rajshahi,Transport,2019,419159,2020,187241,,,,,,,,,,,,,
Rajshahi,Transport,2019,303839,2020,223849,,,,,,,,,,,,,
Rajshahi,Transport,2019,323740,2020,476735,,,,,,,,,,,,,
Rajshahi,Transport,2019,386389,2020,268079,,,,,,,,,,,,,
Rajshahi,Transport,2019,121160,2020,1023599,,,,,,,,,,,,,
Rajshahi,Transport,2019,144816,2020,627503,,,,,,,,,,,,,
Rajshahi,Transport,2019,145665,2020,702202,,,,,,,,,,,,,
Rajshahi,Transport,2019,359342,2020,736299,,,,,,,,,,,,,
Rajshahi,Transport,2019,164611,2020,556095,,,,,,,,,,,,,
Rajshahi,Transport,2019,169153,2020,858544,,,,,,,,,,,,,
Rajshahi,Transport,2019,415670,2020,1116950,,,,,,,,,,,,,
Rajshahi,Transport,2019,314917,2020,918804,,,,,,,,,,,,,
Rajshahi,Transport,2019,150547,2020,301406,,,,,,,,,,,,,
Rajshahi,Transport,2019,366011,2020,1039743,,,,,,,,,,,,,
Rajshahi,Transport,2019,341594,2020,493606,,,,,,,,,,,,,
Rajshahi,Transport,2019,341664,2020,557961,,,,,,,,,,,,,
Rajshahi,Transport,2019,389958,2020,1125917,,,,,,,,,,,,,
Rajshahi,Transport,2019,218061,2020,933118,,,,,,,,,,,,,
Rajshahi,Transport,2019,412309,2020,540351,,,,,,,,,,,,,
Rajshahi,Transport,2019,201258,2020,1020244,,,,,,,,,,,,,
Rajshahi,Transport,2019,147932,2020,516049,,,,,,,,,,,,,
Rajshahi,Transport,2019,207516,2020,342424,,,,,,,,,,,,,
Rajshahi,Transport,2019,293135,2020,593175,,,,,,,,,,,,,
Rajshahi,Transport,2019,200898,2020,141262,,,,,,,,,,,,,
Rajshahi,Transport,2019,201080,2020,755300,,,,,,,,,,,,,
Rajshahi,Transport,2019,267976,2020,505372,,,,,,,,,,,,,
Rajshahi,Transport,2019,429003,2020,992122,,,,,,,,,,,,,
Rajshahi,Transport,2019,420957,2020,421821,,,,,,,,,,,,,
Rajshahi,Transport,2019,330844,2020,1102435,,,,,,,,,,,,,
Rajshahi,Transport,2019,132507,2020,182512,,,,,,,,,,,,,
Rajshahi,Transport,2019,441229,2020,792997,,,,,,,,,,,,,
Rajshahi,Transport,2019,290672,2020,1115285,,,,,,,,,,,,,
Rajshahi,Transport,2019,368691,2020,1042749,,,,,,,,,,,,,
Rajshahi,Transport,2019,202640,2020,654704,,,,,,,,,,,,,
Rajshahi,Transport,2019,380302,2020,423652,,,,,,,,,,,,,
Rajshahi,Transport,2019,427965,2020,502277,,,,,,,,,,,,,
Rajshahi,Transport,2019,438363,2020,166998,,,,,,,,,,,,,
Rajshahi,Transport,2019,423404,2020,783715,,,,,,,,,,,,,
Rajshahi,Transport,2019,180810,2020,116960,,,,,,,,,,,,,
Rajshahi,Transport,2019,435267,2020,938743,,,,,,,,,,,,,
Rajshahi,Transport,2019,204448,2020,413194,,,,,,,,,,,,,
Rajshahi,Transport,2019,437169,2020,648494,,,,,,,,,,,,,
Rajshahi,Transport,2019,443508,2020,524733,,,,,,,,,,,,,
Rajshahi,Transport,2019,434150,2020,778383,,,,,,,,,,,,,
Rajshahi,Transport,2019,211543,2020,981440,,,,,,,,,,,,,
Rajshahi,Transport,2019,373253,2020,1135716,,,,,,,,,,,,,
Rajshahi,Transport,2019,240087,2020,956418,,,,,,,,,,,,,
Rajshahi,Transport,2019,213158,2020,359709,,,,,,,,,,,,,
Rajshahi,Transport,2019,380491,2020,244954,,,,,,,,,,,,,
Rajshahi,Transport,2019,288390,2020,308759,,,,,,,,,,,,,
Rajshahi,Transport,2019,188711,2020,625122,,,,,,,,,,,,,
Rajshahi,Transport,2019,334261,2020,574464,,,,,,,,,,,,,
Rajshahi,Transport,2019,161671,2020,563922,,,,,,,,,,,,,
Rajshahi,Transport,2019,342695,2020,287621,,,,,,,,,,,,,
Rajshahi,Transport,2019,250943,2020,798564,,,,,,,,,,,,,
Rajshahi,Transport,2019,381833,2020,993323,,,,,,,,,,,,,
Rajshahi,Transport,2019,131450,2020,888279,,,,,,,,,,,,,
Savar,Transport,2019,130571,2020,944553,,,,,,,,,,,,,
Savar,Transport,2019,392209,2020,150525,,,,,,,,,,,,,
Savar,Transport,2019,275472,2020,149863,,,,,,,,,,,,,
Savar,Transport,2019,201552,2020,198976,,,,,,,,,,,,,
Savar,Transport,2019,264513,2020,754764,,,,,,,,,,,,,
Savar,Transport,2019,296944,2020,513220,,,,,,,,,,,,,
Savar,Transport,2019,356912,2020,237108,,,,,,,,,,,,,
Savar,Transport,2019,226064,2020,1062930,,,,,,,,,,,,,
Savar,Transport,2019,221235,2020,854560,,,,,,,,,,,,,
Savar,Transport,2019,372841,2020,937064,,,,,,,,,,,,,
Savar,Transport,2019,181581,2020,133816,,,,,,,,,,,,,
Savar,Transport,2019,442708,2020,954386,,,,,,,,,,,,,
Savar,Transport,2019,424601,2020,213601,,,,,,,,,,,,,
Savar,Transport,2019,237078,2020,1116145,,,,,,,,,,,,,
Savar,Transport,2019,373022,2020,553126,,,,,,,,,,,,,
Savar,Transport,2019,240409,2020,326770,,,,,,,,,,,,,
Savar,Transport,2019,279103,2020,329444,,,,,,,,,,,,,
Savar,Transport,2019,308748,2020,989054,,,,,,,,,,,,,
Savar,Transport,2019,353574,2020,331683,,,,,,,,,,,,,
Savar,Transport,2019,207040,2020,436294,,,,,,,,,,,,,
Savar,Transport,2019,297549,2020,1132908,,,,,,,,,,,,,
Savar,Transport,2019,324064,2020,488056,,,,,,,,,,,,,
Savar,Transport,2019,411789,2020,159911,,,,,,,,,,,,,
Savar,Transport,2019,410003,2020,970957,,,,,,,,,,,,,
Savar,Transport,2019,244632,2020,278910,,,,,,,,,,,,,
Savar,Transport,2019,446821,2020,914407,,,,,,,,,,,,,
Savar,Transport,2019,378554,2020,913140,,,,,,,,,,,,,
Savar,Transport,2019,133364,2020,1028656,,,,,,,,,,,,,
Savar,Transport,2019,194517,2020,658387,,,,,,,,,,,,,
Savar,Transport,2019,400996,2020,493503,,,,,,,,,,,,,
Savar,Transport,2019,264240,2020,1093608,,,,,,,,,,,,,
Savar,Transport,2019,257953,2020,182811,,,,,,,,,,,,,
Savar,Transport,2019,279814,2020,1048116,,,,,,,,,,,,,
Savar,Transport,2019,328114,2020,1103786,,,,,,,,,,,,,
Savar,Transport,2019,349856,2020,884659,,,,,,,,,,,,,
Savar,Transport,2019,155384,2020,246528,,,,,,,,,,,,,
Savar,Transport,2019,245515,2020,534358,,,,,,,,,,,,,
Savar,Transport,2019,390913,2020,218921,,,,,,,,,,,,,
Savar,Transport,2019,140177,2020,822839,,,,,,,,,,,,,
Savar,Transport,2019,395542,2020,429761,,,,,,,,,,,,,
Savar,Transport,2019,214823,2020,958796,,,,,,,,,,,,,
Savar,Transport,2019,194283,2020,878861,,,,,,,,,,,,,
Savar,Transport,2019,146703,2020,1134183,,,,,,,,,,,,,
Savar,Transport,2019,227148,2020,303876,,,,,,,,,,,,,
Savar,Transport,2019,134533,2020,276258,,,,,,,,,,,,,
Savar,Transport,2019,217364,2020,704330,,,,,,,,,,,,,
Savar,Transport,2019,370629,2020,971816,,,,,,,,,,,,,
Savar,Transport,2019,239358,2020,135695,,,,,,,,,,,,,
Savar,Transport,2019,413717,2020,928079,,,,,,,,,,,,,
Savar,Transport,2019,228844,2020,994638,,,,,,,,,,,,,
Savar,Transport,2019,337160,2020,581595,,,,,,,,,,,,,
Savar,Transport,2019,153583,2020,900060,,,,,,,,,,,,,
Savar,Transport,2019,232263,2020,363268,,,,,,,,,,,,,
Savar,Transport,2019,425384,2020,197593,,,,,,,,,,,,,
Savar,Transport,2019,178416,2020,998829,,,,,,,,,,,,,
Savar,Transport,2019,177224,2020,119320,,,,,,,,,,,,,
Savar,Transport,2019,218033,2020,991462,,,,,,,,,,,,,
Savar,Transport,2019,427847,2020,309357,,,,,,,,,,,,,
Savar,Transport,2019,262221,2020,535259,,,,,,,,,,,,,
Savar,Transport,2019,451716,2020,999070,,,,,,,,,,,,,
Savar,Transport,2019,239244,2020,138433,,,,,,,,,,,,,
sylhet,Transport,2019,131595,2020,1081842,,,,,,,,,,,,,
sylhet,Transport,2019,446344,2020,1119545,,,,,,,,,,,,,
sylhet,Transport,2019,357434,2020,943911,,,,,,,,,,,,,
sylhet,Transport,2019,406444,2020,772641,,,,,,,,,,,,,
sylhet,Transport,2019,207373,2020,1099185,,,,,,,,,,,,,
sylhet,Transport,2019,123000,2020,815348,,,,,,,,,,,,,
sylhet,Transport,2019,164680,2020,1150128,,,,,,,,,,,,,
sylhet,Transport,2019,335452,2020,650166,,,,,,,,,,,,,
sylhet,Transport,2019,165219,2020,676302,,,,,,,,,,,,,
sylhet,Transport,2019,400865,2020,196247,,,,,,,,,,,,,
sylhet,Transport,2019,321224,2020,258881,,,,,,,,,,,,,
sylhet,Transport,2019,286478,2020,576415,,,,,,,,,,,,,
sylhet,Transport,2019,274505,2020,1000623,,,,,,,,,,,,,
sylhet,Transport,2019,447253,2020,1024106,,,,,,,,,,,,,
sylhet,Transport,2019,439447,2020,822838,,,,,,,,,,,,,
sylhet,Transport,2019,401530,2020,487088,,,,,,,,,,,,,
sylhet,Transport,2019,240625,2020,1021970,,,,,,,,,,,,,
sylhet,Transport,2019,252708,2020,161484,,,,,,,,,,,,,
sylhet,Transport,2019,151838,2020,1149137,,,,,,,,,,,,,
sylhet,Transport,2019,343328,2020,436955,,,,,,,,,,,,,
sylhet,Transport,2019,361070,2020,953844,,,,,,,,,,,,,
sylhet,Transport,2019,146066,2020,850015,,,,,,,,,,,,,
sylhet,Transport,2019,240732,2020,846703,,,,,,,,,,,,,
sylhet,Transport,2019,302370,2020,550955,,,,,,,,,,,,,
sylhet,Transport,2019,415519,2020,1108498,,,,,,,,,,,,,
sylhet,Transport,2019,247140,2020,361613,,,,,,,,,,,,,
sylhet,Transport,2019,190775,2020,818302,,,,,,,,,,,,,
sylhet,Transport,2019,223858,2020,482872,,,,,,,,,,,,,
sylhet,Transport,2019,175684,2020,631371,,,,,,,,,,,,,
sylhet,Transport,2019,406843,2020,796640,,,,,,,,,,,,,
sylhet,Transport,2019,312402,2020,484598,,,,,,,,,,,,,
sylhet,Transport,2019,241824,2020,256692,,,,,,,,,,,,,
sylhet,Transport,2019,334587,2020,554795,,,,,,,,,,,,,
sylhet,Transport,2019,244482,2020,435999,,,,,,,,,,,,,
sylhet,Transport,2019,122339,2020,1078484,,,,,,,,,,,,,
sylhet,Transport,2019,367558,2020,425943,,,,,,,,,,,,,
sylhet,Transport,2019,408806,2020,482862,,,,,,,,,,,,,
sylhet,Transport,2019,304214,2020,291275,,,,,,,,,,,,,
sylhet,Transport,2019,174192,2020,601063,,,,,,,,,,,,,
sylhet,Transport,2019,168674,2020,594915,,,,,,,,,,,,,
sylhet,Transport,2019,171222,2020,560849,,,,,,,,,,,,,
sylhet,Transport,2019,388948,2020,1006241,,,,,,,,,,,,,
sylhet,Transport,2019,248750,2020,897811,,,,,,,,,,,,,
sylhet,Transport,2019,183028,2020,261199,,,,,,,,,,,,,
sylhet,Transport,2019,268909,2020,624318,,,,,,,,,,,,,
sylhet,Transport,2019,256665,2020,135381,,,,,,,,,,,,,
sylhet,Transport,2019,446225,2020,540981,,,,,,,,,,,,,
sylhet,Transport,2019,447325,2020,967701,,,,,,,,,,,,,
sylhet,Transport,2019,259373,2020,1010964,,,,,,,,,,,,,
sylhet,Transport,2019,427987,2020,306470,,,,,,,,,,,,,
sylhet,Transport,2019,349357,2020,169687,,,,,,,,,,,,,
sylhet,Transport,2019,253461,2020,230093,,,,,,,,,,,,,
sylhet,Transport,2019,452542,2020,307255,,,,,,,,,,,,,
